genes	logFC	logCPM	LR	PValue	FDR
Bra102324	-0.67667153697194	3.77720052893598	8.7577527242312	0.00308288693007307	0.0125641533593916
Bra023224	-0.701769150029304	4.46734450214651	8.75747973658895	0.0030833484260263	0.0125644723892772
Bra007045	-0.525791693272456	3.33531648638787	8.75718798893227	0.00308384171408559	0.0125649208748259
Bra008479	0.455521333140346	4.10369747639205	8.75430044736925	0.0030887283065993	0.0125832348553608
Bra003364	0.802659243639819	5.50646982553594	8.75406516578629	0.00308912682056962	0.0125832348553608
Bra034350	-3.41269919903935	8.01529362967008	8.75385199753003	0.00308948792465473	0.0125832348553608
Bra034108	-1.12263638011222	1.45557873509535	8.75214393437123	0.00309238290910868	0.0125934614881314
Bra008960	0.752020650826965	1.99957631337512	8.7341421051665	0.00312306220488286	0.012716820729197
Bra028004	0.756298715937408	2.84840961891912	8.73225046101398	0.00312630390950627	0.0127284398709775
Bra032988	-0.741545084410098	4.61781919346384	8.73170399759476	0.00312724101849156	0.0127306743572489
Bra000937	-1.15642006768835	5.02549670757586	8.73058805610252	0.00312915559004783	0.0127368869436248
Bra012384	-1.96535293902699	4.27878378267329	8.72922188936086	0.00313150108362655	0.0127448517910705
Bra038435	4.55918503339949	1.82144086335939	8.72831620002802	0.00313305699446802	0.0127496015486686
Bra034812	0.440066072577369	4.97240198547656	8.72788745188961	0.00313379382766112	0.0127510174022741
Bra031089	1.17322188929511	1.30669223298239	8.72316062735374	0.00314192888174321	0.0127825316100899
Bra030170	-0.763821064653821	2.14569590526749	8.72188312597427	0.00314413119381637	0.0127899043984687
Bra018165	3.98394556809104	0.242991595257565	8.71919210561778	0.00314877543513193	0.0128072075662661
Bra036991	-0.386054520768547	6.15695760770265	8.71580177276275	0.00315463649503335	0.012829455068551
Bra039308	0.554805947070002	4.6492277183262	8.71519064799553	0.00315569415955841	0.0128321647537444
Bra009350	0.411596411292897	4.71732861252294	8.71449867261959	0.00315689218601912	0.0128354444572184
Bra005269	0.855629225997717	6.01232699361393	8.71425035338234	0.00315732221719276	0.0128356011822814
Bra023060	-0.436054916997353	5.49638936642165	8.71299693127588	0.00315949376149149	0.012842836840816
Bra027878	1.97606367803747	0.950701280441758	8.71045129489336	0.00316390872949535	0.0128587269735746
Bra015905	0.938638730626691	2.88904680460341	8.71029079055204	0.00316418730663983	0.0128587269735746
Bra036603	3.31676084309547	-0.352105280411057	8.70911408368541	0.00316623040299447	0.0128646007378127
Bra029029	4.1387897174838	-0.142915963573609	8.70900641103318	0.00316641742014055	0.0128646007378127
Bra023544	-1.65350230499107	3.48476593710959	8.70764064606712	0.00316879059828174	0.0128726474223595
Bra023893	1.95564429184832	3.45385181241116	8.70707866911302	0.00316976762447387	0.0128750211971785
Bra032340	-1.42866856646721	1.17723380891403	8.70673008523293	0.00317037380951642	0.0128758882810126
Bra037501	0.532888853602957	4.9614298392177	8.7057204215501	0.00317213027275303	0.0128814262141136
Bra008689	0.740472148832249	2.21623599982858	8.7033568697955	0.00317624589764105	0.0128965417022857
Bra016666	-0.420624640341404	4.44615969581992	8.70299420838062	0.00317687787568554	0.0128975105138808
Bra000463	-0.704543319724171	2.76927222120643	8.69992462623517	0.00318223208599279	0.0129171553948251
Bra102060	5.10572700625322	1.86778206152398	8.69957760804281	0.00318283795947312	0.0129171553948251
Bra024807	0.648338428894389	6.17596687541175	8.69954284388738	0.00318289866211584	0.0129171553948251
Bra005528	1.29398590280196	3.35444522735411	8.69883320996944	0.00318413803045136	0.0129205858421298
Bra002963	1.16377284979228	3.97530811224568	8.69476919535082	0.00319124524235902	0.0129478230121551
Bra040394	0.810944513213398	5.05537053022803	8.69432361795843	0.00319202545500653	0.0129493861164686
Bra012994	-0.404987848642828	4.58175734162751	8.6937074202191	0.00319310474581963	0.0129521619820844
Bra002765	-0.595930789120086	3.99093334262442	8.69214231590254	0.0031958477454885	0.012961684813376
Bra007118	-3.11442140243475	5.44191309764718	8.69098241923599	0.00319788212353567	0.0129683316245348
Bra007492	0.510778058661897	5.70107355231056	8.69045272796287	0.00319881160283924	0.012970496663652
Bra033186	-0.442001236298903	5.28852014363374	8.68975255693245	0.00320004065394268	0.012973867823928
Bra001892	1.32674141833367	0.399915512689927	8.68952829882232	0.00320043440875743	0.012973867823928
Bra011240	0.645777176478748	4.48611305482025	8.68768700485224	0.00320366923489606	0.0129853755970499
Bra011943	-4.17845365170371	5.80272429198008	8.68643556105954	0.00320586969546736	0.0129926884678972
Bra020073	-0.666966143700561	2.55470325148324	8.68593946722373	0.00320674242092503	0.0129941967723448
Bra032354	1.37378087786022	1.51083771131677	8.68577346558341	0.00320703450397458	0.0129941967723448
Bra008386	0.389909165654319	6.17024717324798	8.68479634731386	0.00320875431019667	0.0129995585775878
Bra020032	0.723382414285063	2.96632810978238	8.68191096001668	0.00321383829444646	0.0130185465974816
Bra037476	0.476856211236242	6.44169053991619	8.68163887146097	0.00321431813020667	0.0130188818449766
Bra041101	-0.550367816424283	6.77426208204427	8.6811456662556	0.00321518809694781	0.0130197921080531
Bra028812	0.899656571422517	2.50172748129739	8.68106122023104	0.00321533707563687	0.0130197921080531
Bra036269	-1.67867940455686	2.74598292485131	8.68033831794712	0.00321661269849634	0.0130233490424302
Bra010957	1.20565026728848	0.842820008807448	8.67457178180749	0.0032268066758906	0.0130630090730245
Bra029936	1.79747947150177	3.70473874593949	8.67367177910708	0.00322840064357764	0.0130665337359934
Bra010628	-0.526656869232188	2.51478852522025	8.67363015107196	0.00322847438909575	0.0130665337359934
Bra011965	0.683041338293867	4.35197904070207	8.67269689258359	0.00323012813858538	0.0130707606386884
Bra028196	-0.351026400768868	4.72039583176244	8.67259086014196	0.00323031608428011	0.0130707606386884
Bra004187	0.725024418859149	4.8120359790866	8.67212128473737	0.00323114855441937	0.0130725157519432
Bra026913	-1.75620447423157	1.22176965129593	8.67168561161959	0.00323192111706569	0.0130740280894797
Bra016612	0.845343360403486	7.2153203294413	8.67089327615628	0.0032333266167234	0.0130774545696513
Bra018559	1.47499117052087	4.14360580257995	8.67075843425003	0.00323356587050242	0.0130774545696513
Bra011633	0.779874135738998	4.37739450349734	8.66789940488107	0.00323864296367312	0.0130954208705151
Bra010941	0.447379050206803	4.95714047599419	8.66780706133425	0.00323880708326493	0.0130954208705151
Bra003558	2.05568018611	1.89501545467567	8.66746515494729	0.00323941481746755	0.0130962630851182
Bra006004	-0.405929403590112	5.15047365706306	8.66637019096249	0.00324136188184679	0.0131025190506856
Bra003365	0.473167688462655	5.32271428796696	8.66127830094519	0.00325043191514523	0.0131375630179816
Bra028899	2.47459949845482	-0.0420207002922976	8.66029833879121	0.00325218045032605	0.0131430100363417
Bra008810	3.7172153064627	0.377365347345896	8.65957166029288	0.00325347767162534	0.0131459058521739
Bra010105	4.90049127949909	0.833448198153888	8.6594477591245	0.00325369890476077	0.0131459058521739
Bra028235	-0.948068664789046	2.6708077803163	8.65762340460978	0.00325695817210596	0.0131574528818184
Bra016413	0.377484010955361	5.53711273611607	8.65705347593134	0.00325797704785284	0.0131599474520082
Bra029505	-0.995625074301622	6.28217417796782	8.65526404152473	0.00326117817017298	0.0131712550708871
Bra034599	-0.845724960361488	6.70728329222717	8.65474771393495	0.0032621024235989	0.0131733652127771
Bra006573	1.85049804349829	1.80220999944874	8.65301489895796	0.00326520619952093	0.013184275328041
Bra009704	-0.591639510345339	0.620989706298746	8.65246398200867	0.00326619361718539	0.0131866383606277
Bra018757	4.9304483203999	0.503251316798497	8.65192559485401	0.00326715887068847	0.013188911338742
Bra007650	-1.5269520720776	-0.602289482757057	8.65142941581762	0.00326804870760113	0.0131908793519781
Bra015898	-2.04121344988541	1.99360895831473	8.6502046693724	0.0032702461962768	0.0131971701303602
Bra037191	-0.674282708879277	6.54939962032038	8.65011214036967	0.00327041227648691	0.0131971701303602
Bra029160	-2.63729690668325	0.566150587706051	8.64983290346231	0.00327091353049037	0.0131975685360802
Bra017718	0.688287758522122	3.03400742303469	8.64754407777944	0.00327502511141899	0.0132125320940192
Bra002248	-1.3111118395821	4.06283909490487	8.64515734762108	0.00327931815991189	0.0132282239799497
Bra031265	-1.32836628780971	3.34731032468893	8.64119927288472	0.00328645022153218	0.0132553627030847
Bra034236	-1.56475626851865	3.15108810391451	8.63650280050662	0.00329493325743054	0.0132879430149293
Bra005438	0.679679028665303	8.04741578177644	8.63581178041938	0.0032961832940646	0.0132913493620091
Bra028087	-1.11368772803479	8.47026824493062	8.63447236498374	0.00329860763310754	0.0132989372087805
Bra035931	0.500704833609809	3.13593593384084	8.63432400729555	0.00329887627166292	0.0132989372087805
Bra040360	1.02596024927873	0.927415670685749	8.63191729895711	0.00330323732427367	0.0133140057427485
Bra032898	1.63392764621142	-0.165444602257927	8.63181310628004	0.00330342625788449	0.0133140057427485
Bra007391	0.83888028091662	1.58650343814273	8.63072434432037	0.00330540117786021	0.0133203279767088
Bra023591	2.11223927569631	3.43861220500998	8.62975351560219	0.00330716318921957	0.0133257907687037
Bra010648	0.886497790178961	4.55409245498781	8.62693229626424	0.00331228899810337	0.0133448045442142
Bra019433	0.479823437730081	6.94895590226485	8.62381107865685	0.0033179692761734	0.013366047261076
Bra020770	0.798525435447721	2.89705699101955	8.62166992338918	0.00332187167171207	0.0133801236487007
Bra002307	0.523128595399827	5.43174599375679	8.62134188675958	0.00332246995190139	0.013380889609752
Bra008866	2.03315010843496	1.12197759119585	8.61955287936173	0.00332573470958758	0.0133923930144004
Bra009842	1.18925815103437	0.962751452893884	8.61909101606814	0.00332657809286211	0.0133941441643952
Bra015534	-0.739256871966786	3.83857023759674	8.61715384102558	0.00333011783083992	0.0134067501620516
Bra022468	-0.782618480914744	5.18931961431675	8.61678017437711	0.00333080106028869	0.0134078544338472
Bra011879	-1.5216574339847	0.356397172406666	8.61184292819844	0.00333984194050143	0.0134425973119593
Bra001139	-1.41420505392215	4.07039457063872	8.61131596167786	0.0033408083717608	0.0134448366374029
Bra012469	-0.746036283661794	5.49670650886612	8.61104942662743	0.00334129729246635	0.0134451539430651
Bra022692	-0.86047478915368	6.36524763367375	8.60609317054688	0.00335040210269701	0.0134801366721226
Bra008565	-0.556488639802172	2.28068019690384	8.60429813164927	0.00335370586718249	0.0134917735297316
Bra013886	-0.401011737126563	4.46331330362986	8.60180106333602	0.00335830722310759	0.0135086270303065
Bra030089	-0.805978457151987	2.72429015107405	8.60069101229432	0.00336035477770247	0.0135152051148836
Bra002206	0.90232853202056	1.53839441889839	8.59993681934421	0.00336174665498856	0.0135159588688381
Bra023707	-0.980556161464472	7.1812993617821	8.59990329409968	0.00336180854006052	0.0135159588688381
Bra012273	-1.64692167223042	2.57884672889147	8.59969880685783	0.00336218603315392	0.0135159588688381
Bra005559	3.59429266156446	-0.735107645539252	8.59969604681088	0.00336219112862547	0.0135159588688381
Bra039121	-0.488525837622002	7.39239908930193	8.59657939343163	0.00336794996242013	0.0135374494811657
Bra102412	1.0821645706702	0.790222874771618	8.59418578781484	0.00337237958244112	0.0135521055308664
Bra036857	0.680051595658231	3.09956434590967	8.59416240617857	0.00337242288182324	0.0135521055308664
Bra024380	-1.78974617492907	0.828601091410007	8.59069318958454	0.00337885363165576	0.0135762835810168
Bra015478	-1.98292341580019	0.479556176916471	8.5862436468111	0.00338711982355864	0.0136078296354635
Bra017319	0.599211017415598	2.99760483891722	8.58381940332191	0.00339163213930271	0.013623781216786
Bra101441	0.714440521613763	3.47618325658466	8.58366412396555	0.00339192137349024	0.013623781216786
Bra040314	-3.02129364939039	-0.395701144328073	8.58219354221269	0.00339466182536643	0.0136331182347243
Bra008678	0.593680884450287	4.58490974791859	8.57974915688612	0.00339922195605293	0.0136497070285517
Bra034233	1.19091903331626	0.315683916992678	8.57945373249304	0.00339977350756468	0.0136497070285517
Bra039831	0.474278785586081	7.57310839958161	8.57931026167322	0.00340004139757166	0.0136497070285517
Bra004786	1.01269545648129	5.28590616334186	8.57872373260946	0.00340113679311552	0.0136524329133054
Bra027792	0.343589410914147	5.80959812024512	8.57811897169566	0.00340226661391905	0.0136552962994937
Bra034318	0.558832311983767	6.91995168336278	8.5777070933236	0.00340303630789368	0.0136567137609437
Bra024324	0.629882960850822	7.9838595788487	8.57628577565819	0.00340569374200361	0.0136657056320001
Bra025696	-0.840216313928292	4.70225131792574	8.57421667529704	0.00340956610513712	0.0136795697368002
Bra010999	-0.516058436194764	6.15249365361662	8.56923935045661	0.00341889961336954	0.0137153385077141
Bra040546	1.04882518197159	4.77118525620021	8.56312711814667	0.0034303968481157	0.0137597775213077
Bra014785	0.469533497898142	3.76625932213278	8.5623671061591	0.00343182919115605	0.0137638389835393
Bra013028	3.35604247401934	1.00525254077084	8.5614158729466	0.00343362277260103	0.0137693480730516
Bra025080	0.343607030680148	5.36990028621558	8.56007224597649	0.00343615784915903	0.0137778289593221
Bra022902	2.71290185207314	1.1735826955195	8.55911083763954	0.0034379729457769	0.0137834212488612
Bra007031	1.70403950844924	2.24597342937661	8.55547830576666	0.00344483980949261	0.0138092630925338
Bra024302	-0.748383227109228	4.18603319800528	8.55453785624683	0.00344661988714021	0.0138147098092501
Bra025097	-1.13713223658632	3.80019999712025	8.55247652776475	0.00345052483010303	0.0138286710187737
Bra025775	0.818969037796797	4.70406021222723	8.5514030929496	0.00345256010603497	0.0138351366654325
Bra021839	-1.33603939991661	1.48344757653826	8.55026890226979	0.00345471190361245	0.0138420676015815
Bra018326	2.34471777075723	0.907040274844762	8.54458141117937	0.00346552284563677	0.0138836873826848
Bra011973	0.569017313730409	5.02949350777331	8.54407475699951	0.00346648757493939	0.0138858556040975
Bra023953	0.436275448453279	6.65794417958472	8.5416540209978	0.0034711007118154	0.0139026360906782
Bra000038	1.01877861772479	4.37086005176928	8.54000939664716	0.00347423839199551	0.0139135036226159
Bra037384	-0.646860472348527	5.29737078960073	8.53973669346235	0.00347475894469042	0.0139138888030734
Bra008994	0.393739801606707	5.81910050419657	8.53472686415915	0.00348433613851931	0.0139505347385069
Bra038846	0.514895091278321	2.96308160215588	8.53429976623023	0.00348515385383655	0.0139521049335457
Bra021995	1.99646260400356	0.617478166661917	8.53293027227046	0.00348777718257989	0.0139609022689839
Bra007792	0.588601092515371	3.67157234981038	8.53001478808425	0.00349336861506679	0.013981576755639
Bra015193	1.11561084267689	2.17331314970176	8.52894012631948	0.00349543194253827	0.0139881273160018
Bra029205	-0.880244151503935	0.167953399981323	8.52543991225727	0.00350216087215353	0.0140133449493895
Bra037043	0.44381673990402	5.54723537277822	8.51944155593591	0.00351372295422181	0.0140578931665736
Bra009708	-0.68985953213761	4.5425560543044	8.51753433266075	0.00351740733250831	0.0140709168144156
Bra027828	-0.499763094085557	4.56249998868313	8.51700466449215	0.00351843124342835	0.0140732957396956
Bra028309_Bra028310	-0.66980060796151	5.90844821976383	8.5157066045503	0.00352094182767798	0.0140816198711976
Bra017519	1.49842022549465	3.07583813419134	8.5152008656985	0.00352192047272987	0.0140838158969868
Bra001222	1.48838973203795	0.409769763195291	8.51294238397337	0.00352629419159314	0.0140995862999712
Bra100969	-1.08614796763561	0.0916017691170026	8.51179887991117	0.00352851077830858	0.0141050656985594
Bra023021	-1.5904848483504	0.258496345850645	8.51179155047207	0.00352852499037986	0.0141050656985594
Bra038937	-0.599844707205217	6.81148954585935	8.50904532468378	0.00353385412891758	0.0141246465104012
